subject,Score,valence_acc_video,arousal_acc_video,Valence,Arousal,GSR_Diff,BVP_Diff,RSP_Diff,SKT_Diff,EMG_ZYGO_Diff,EMG_CORU_Diff,EMG_TRAP_Diff,Probe,index,avg_score,median_score,Norm_score,Chg_per_V,Chg_per_A,ValenceDiff,ArousalDiff,video,Last1,Last2,Last3,Last4,Last5
10,0.022366537,0,0,4.988,3.332,0.548,3.874,0.542,0.003,0.04,1.684,10.555,0,2758,0.354960786,0.299099276,0.042663556,0.004484069,0.006712646,0.006,0,4,0,0,0.333333333,0.25,0.2
10,0.370437162,0,0,4.984,3.332,0.512,1.027,0.552,0.039,0.329,3.245,10.308,0,2759,0.377823331,0.300206175,0.045433301,0.074325273,0.111175619,0.004,0,4,0,0,0,0.25,0.2
10,0.199638666,0,0,4.984,3.332,0.438,0.155,0.745,0.018,0.247,1.397,10.924,0,2760,0.385141005,0.296609182,0.046313252,0.040055912,0.059915566,0,0.003,4,0,0,0,0,0.2
11,1.503699714,0,0,5,5,0.083,2.606,0.097,0.098,0.082,3.491,2.752,1,2761,0.372813414,0.296609182,0.037281341,0.300739943,0.300739943,0.274,0.171,4,0,0,0,0,0
11,0.207427936,0,0,4.726,5.171,0.643,0.93,0.407,0.081,3.778,0.821,0.246,0,2762,0.354666787,0.281659497,0.035835787,0.043890803,0.040113699,0.662,0.24,4,1,0.5,0.333333333,0.25,0.2
11,0.25389817,0,0,4.338,5.24,0.284,3.729,0.271,0.053,0.411,0.411,4.641,0,2763,0.373062165,0.213783173,0.038949902,0.058528854,0.048453849,0.041,1.258,4,0,0.5,0.333333333,0.25,0.2
11,0.832675299,0,0,4.767,3.913,0.414,1.937,0.513,0.042,0.123,0.123,0,0,2764,0.419728738,0.404625896,0.048355845,0.174674911,0.212797163,0.492,1.396,4,0,0,0.333333333,0.25,0.2
11,0.269812346,0,0,4.83,3.844,0.355,4.117,0.697,0.045,0.205,0.904,0.287,0,2765,0.384368146,0.189733867,0.044312675,0.055861769,0.070190517,0.283,0.198,4,0,0,0,0.25,0.2
11,0.316324251,0,0,5.05,4.111,0.256,4.106,0.28,0.031,2.012,0.616,6.571,0,2766,0.411712998,0.155322951,0.044941928,0.062638466,0.076945816,0.407,0.251,4,0,0,0,0,0.2
11,4.133579939,0,0,5.237,4.095,0.091,1.841,0.174,0.039,2.464,1.438,0.164,1,2767,0.810986002,0.49807027,0.086903772,0.789303024,1.009421231,0.301,0.127,4,0,0,0,0,0
11,0.824054534,0,0,5.351,4.238,0.138,1.53,0.222,0.06,0.164,0.082,6.242,0,2768,0.891154802,0.572643394,0.092935113,0.1540001,0.194444203,0.163,0.052,4,1,0.5,0.333333333,0.25,0.2
11,0.765611749,0,0,5.4,4.147,0.241,0.485,0.638,0.046,1.479,0.164,0.493,0,2769,0.93067226,0.572643394,0.097483216,0.141779954,0.184618218,0.319,0.273,4,0,0.5,0.333333333,0.25,0.2
11,0.219607002,0,0,5.67,3.965,0.343,1.143,0.116,0.039,2.916,0.041,1.93,0,2770,0.932669094,0.572643394,0.096800114,0.038731394,0.055386381,0.328,0.436,4,0,0,0.333333333,0.25,0.2
11,0.44184876,0,0,5.728,3.711,0.26,3.322,0.194,0.031,0.329,0.287,0.452,0,2771,0.826483999,0.551567124,0.087560547,0.077138401,0.119064608,0.133,0.232,4,0,0,0,0.25,0.2
11,1.008456641,0,0,5.803,3.733,0.292,3.206,0.096,0.035,4.394,0.986,2.095,0,2772,0.906586869,0.549079786,0.095069932,0.173781947,0.270146435,0.061,0.486,4,0,0,0,0,0.2
11,0.316371402,0,0,5.789,4.197,0.386,5.482,0.29,0.053,0.698,0.329,3.532,0,2773,0.912834192,0.514184069,0.091411395,0.054650441,0.075380367,0.047,0.423,4,0,0,0,0,0
11,0.100835305,0,0,5.85,4.156,0.169,1.889,0.097,0.038,0.206,0.206,0.123,0,2774,0.839650193,0.528003516,0.08391467,0.017236804,0.024262585,0.033,0.429,4,0,0,0,0,0
11,0.056165534,0,0,5.822,3.768,0.158,1.86,0.503,0.038,0.739,0.78,3.614,0,2775,0.818285512,0.565657524,0.085326956,0.00964712,0.014905927,0.324,0.458,4,0,0,0,0,0
11,0.448288008,0,0,5.526,3.698,0.3,2.383,0.426,0.049,0.083,0.124,0.082,0,2776,0.831481887,0.565645736,0.09014331,0.081123418,0.121224448,0.437,0.247,4,0,0,0,0,0
11,2.890027242,0,0,5.385,3.521,0.623,2.412,0.407,0.021,5.996,1.314,6.612,1,2777,0.707126618,0.565645736,0.079398902,0.536681011,0.820797285,0.144,0.199,4,0,0,0,0,0
11,1.046359136,0,0,5.382,3.499,0.485,1.956,0.804,0.025,1.313,0.904,0.123,0,2778,0.729357078,0.703947316,0.082125558,0.194418271,0.299045195,0.029,0.057,4,1,0.5,0.333333333,0.25,0.2
11,0.864884492,0,0,5.356,3.464,0.45,2.121,0.077,0.056,3.286,0.082,6.324,0,2779,0.739284352,0.728765502,0.083819088,0.161479554,0.249677971,0.173,0.035,4,0,0.5,0.333333333,0.25,0.2
11,1.041741917,0,0,5.555,3.464,0.339,0.242,0.155,0.056,0.986,0.041,0.205,0,2780,0.821497844,0.685679857,0.091085247,0.187532298,0.30073381,0.146,0.065,4,0,0,0.333333333,0.25,0.2
11,1.009131318,0,0,5.502,3.399,0.465,0.077,0.097,0.042,1.602,0.616,0.288,0,2781,0.8782261,0.684238714,0.098666004,0.183411726,0.29689065,0.437,0.101,4,0,0,0,0.25,0.2
11,0.474815002,0,0,5.118,3.363,0.414,2.14,0.465,0.024,2.259,0.452,0.329,0,2782,0.824861936,0.684238714,0.097259985,0.092773545,0.141187928,0.369,0.015,4,0,0,0,0,0.2
11,0.04382014,0,0,5.133,3.384,0.351,0.087,0.097,0.014,0.41,0.123,0.124,0,2783,0.797606809,0.845890787,0.093648798,0.008536945,0.012949214,0.117,0.205,4,0,0,0,0,0
11,0.216988402,0,0,5.235,3.568,0.3,4.291,0.484,0.014,0.287,0.123,0.247,0,2784,0.809222119,0.758775964,0.091925721,0.041449551,0.060815135,0.103,0.416,4,0,0,0,0,0
11,0.07696548,0,0,5.236,3.8,0.311,2.683,0.581,0.036,0.288,0.123,0.206,0,2785,0.811302114,0.758775964,0.089785537,0.01469929,0.020254074,0.005,0.279,4,0,0,0,0,0
11,0.042394725,0,0,5.24,3.847,0.343,2.034,0.649,0.039,0.082,0.452,0.616,0,2786,0.770712785,0.921618057,0.084814877,0.008090596,0.011020204,0.004,0.34,4,0,0,0,0,0
11,0.289505799,0,0,5.24,4.14,0.241,3.758,0.28,0.031,0.369,0.041,2.218,0,2787,0.510660641,0.861098401,0.054441433,0.055249198,0.069928937,0.05,0.14,4,0,0,0,0,0
11,0.010790705,0,0,5.19,3.707,0.291,0.494,0.533,0.014,0.123,0.164,0.739,0,2788,0.407103798,0.715260645,0.045757424,0.002079134,0.0029109,0.05,0.403,4,0,0,0,0,0
11,0.057954615,0,0,5.19,3.737,0.339,1.123,0.03,0.003,0.534,0.616,2.259,0,2789,0.32641081,0.381133943,0.036564446,0.011166592,0.015508326,0,0.384,4,0,0,0,0,0
11,0.36693657,0,0,5.19,4.091,0.371,1.511,0.571,0.018,0.452,0.452,0.287,0,2790,0.258930276,0.300225119,0.027898963,0.070700688,0.089693613,0,0.102,4,0,0,0,0,0
11,0.11912638,0,0,5.19,3.839,0.315,1.559,0.785,0.014,0.041,0.904,0.247,0,2791,0.169929782,0.224022691,0.018820443,0.02295306,0.031030576,0,0.025,4,0,0,0,0,0
12,0.088137978,0,0,5,5,0.107,1.86,0.106,0.01,0,0.205,0.451,0,2792,0.131262079,0.145169138,0.013126208,0.017627596,0.017627596,0,0,4,0,0,0,0,0
12,0.183457922,0,0,5,5,0.477,2.596,0.145,0.017,0.123,0.369,0.698,0,2793,0.145225858,0.145898451,0.014522586,0.036691584,0.036691584,0,0,4,0,0,0,0,0
12,0.049782569,0,0,5,5,0.351,3.158,0.087,0.014,0,0.41,0.452,0,2794,0.128505274,0.115549456,0.012850527,0.009956514,0.009956514,0.014,0.966,4,0,0,0,0,0
12,0.051228972,0,0,5.014,4.034,0.095,2.383,0.3,0.004,0.041,0.739,1.191,0,2795,0.125931624,0.117230867,0.013918172,0.010217186,0.012699299,0.08,1.22,4,0,0,0,0,0
12,0.038328929,0,0,5.08,3.78,0.517,0.968,0.494,0.011,0.165,0.328,0.575,0,2796,0.125525044,0.117230867,0.014167612,0.007545065,0.010139928,0.02,0.305,4,0,0,0,0,0
12,0.053862808,0,0,4.994,3.729,0.489,0.194,0.213,0.003,0.164,0.534,0.657,0,2797,0.101960745,0.06123511,0.011688725,0.010785504,0.014444304,0.081,0.051,4,0,0,0,0,0
12,0.044375461,0,0,4.999,3.729,0.055,1.365,0.339,0.004,0.04,0.451,1.93,0,2798,0.10531922,0.06123511,0.012066822,0.008876868,0.011900097,0.027,0,4,0,0,0,0,0
12,0.087232735,0,0,5.021,3.729,0.39,2.809,0.097,0.018,0.247,0.329,1.971,0,2799,0.108247032,0.06123511,0.012371089,0.017373578,0.023393064,1.116,0.29,4,0,0,0,0,0
12,0.192779408,0,0,6.115,4.019,0.642,0.853,0.281,0.004,0.04,0.451,1.273,0,2800,0.090831316,0.06123511,0.008963027,0.03152566,0.047967009,1.542,0.31,4,0,0,0,0,0
12,0.241257867,0,0,6.563,4.039,0.323,0.329,0.029,0.018,0.083,0.329,1.273,0,2801,0.103044465,0.109483766,0.009719342,0.036760303,0.059732079,0.419,0.146,4,0,0,0,0,0
12,0.028915558,0,0,6.534,3.873,0.265,1.501,0.659,0.018,0.247,0.534,1.191,0,2802,0.097122223,0.113674387,0.009332394,0.004425399,0.007465933,1.071,0.177,4,0,0,0,0,0
12,0.058816331,0,0,5.492,3.862,0.343,0.465,0.581,0.017,0.083,0.082,0.288,0,2803,0.084658064,0.034401396,0.009050467,0.010709456,0.015229501,1.499,0.186,4,0,0,0,0,0
12,0.069629376,0,0,5.035,3.687,0.374,0.01,0,0.017,0.164,0.247,0.534,0,2804,0.086642745,0.036743057,0.009933816,0.013829072,0.018885103,0.457,0.153,4,0,0,0,0,0
12,0.098616355,0,0,5.035,3.709,0.513,0.581,0.513,0.021,0.042,0.328,0.862,0,2805,0.091381483,0.049023152,0.010450764,0.019586168,0.026588394,0,0.052,4,0,0,0,0,0
12,0.053809373,0,0,5.035,3.739,0.292,4.63,0.968,0.035,0,0.123,2.341,0,2806,0.092929527,0.041947718,0.010591467,0.010687065,0.014391381,0,0.03,4,0,0,0,0,0
12,0.025557395,0,0,5.035,3.739,0.327,2.461,0.31,0.039,0.124,0.78,0.739,0,2807,0.090098986,0.049036511,0.010268861,0.005075947,0.006835356,0,0,4,0,0,0,0,0
12,0.167940932,0,0,5.035,3.739,0.374,4.697,0.687,0.025,0.083,0.534,1.356,0,2808,0.102455533,0.095548675,0.011677175,0.033354703,0.044916002,0,0.014,4,0,0,0,0,0
12,0.107794847,0,0,5.035,3.753,0.434,0.416,0.029,0.024,0.206,0.205,0.041,0,2809,0.104511744,0.097843298,0.011892552,0.021409106,0.028722315,0,0.014,4,0,0,0,0,0
12,0.114065969,0,0,5.035,3.753,0.332,4.164,0.058,0.035,0.206,1.191,2.793,0,2810,0.0966404,0.057437076,0.010996859,0.022654612,0.030393277,0,0,4,0,0,0,0,0
12,0.224851441,0,0,5.035,3.753,0.307,2.034,0.542,0.028,0.124,0.247,1.068,0,2811,0.094999758,0.057437076,0.010810168,0.044657684,0.059912454,0,0,4,0,0,0,0,0
12,0.322131752,0,0,5.035,3.753,0.528,2.663,0.087,0.059,0.041,1.355,2.916,1,2812,0.124321377,0.092952599,0.01414672,0.063978501,0.085833134,0.019,0,4,0,0,0,0,0
12,0.085041699,0,0,5.054,3.753,0.47,1.036,0.222,0.067,0.083,0.328,1.807,0,2813,0.126943914,0.080989735,0.014413979,0.016826612,0.022659659,0.019,0,4,1,0.5,0.333333333,0.25,0.2
12,0.312166762,0,0,5.054,3.753,0.284,2.431,0.116,0.049,0.205,0.944,3.122,1,2814,0.151197653,0.122188451,0.017167895,0.061766277,0.083177928,0.002,0.158,4,0,0.5,0.333333333,0.25,0.2
12,0.006296678,0,0,5.052,3.595,0.26,1.521,0.329,0.056,0.083,0.534,0.657,0,2815,0.141965685,0.149006359,0.016417912,0.001246373,0.00175151,0.002,0.158,4,1,0.5,0.666666667,0.5,0.4
12,0.296919428,0,0,5.052,3.595,0.52,0.707,0.058,0.06,0,0.657,2.136,1,2816,0.16627669,0.188172445,0.019229408,0.05877265,0.08259233,0,0,4,0,0.5,0.333333333,0.5,0.4
12,0.353484852,0,0,5.052,3.595,0.406,4.911,0.32,0.063,0.083,0.206,4.682,1,2817,0.199069436,0.198992301,0.023021792,0.06996929,0.098326802,0,0,4,1,0.5,0.666666667,0.5,0.6
12,0.071597752,0,0,5.052,3.595,0.323,1.075,0.232,0.035,0.042,0.493,0.493,0,2818,0.189435118,0.217624943,0.021907612,0.01417216,0.019915925,0,0.017,4,1,1,0.666666667,0.75,0.6
12,0.240243036,0,0,5.052,3.612,0.221,0.523,0.213,0.035,0.206,0.657,6.447,0,2819,0.202679937,0.216057162,0.023393345,0.047554045,0.066512468,0,0.008,4,0,0.5,0.666666667,0.5,0.6
12,0.06934682,0,0,5.052,3.603,0.186,1.249,0.232,0.046,0.082,1.232,0.082,0,2820,0.198208022,0.23339619,0.022900985,0.013726607,0.019246966,0,0.009,4,0,0,0.333333333,0.5,0.4
12,0.001781571,0,0,5.052,3.603,0.39,3.294,0.02,0.025,0.123,0.124,0.369,0,2821,0.175901035,0.238445376,0.020323632,0.000352647,0.000494469,0,0,4,0,0,0,0.25,0.4
12,0.239225015,0,0,5.052,3.603,0.284,0.707,0.077,0.024,0.082,0.082,1.026,0,2822,0.167610361,0.212840777,0.019365726,0.047352537,0.066396063,0,0.608,4,0,0,0,0,0.2
13,0.255628007,0,0,5,5.057,0.682,1.21,0.125,0.028,0,0.205,2.505,0,2823,0.184668992,0.21668702,0.018362234,0.051125601,0.050549339,0,0,4,0,0,0,0,0
13,0.381501291,0,0,5,5.057,0.65,0.348,0.31,0.049,0,0.164,4.477,0,2824,0.191602445,0.21668702,0.01905165,0.076300258,0.075440239,0,0,4,0,0,0,0,0
13,0.242021798,0,0,5,5.057,0.473,2.663,0.038,0.059,0.04,0.328,1.232,0,2825,0.215174957,0.173092005,0.021395541,0.04840436,0.04785877,0,0,4,0,0,0,0,0
13,0.27076318,0,0,5,5.057,0.741,0.862,0.3,0.042,0.083,0.287,5.954,0,2826,0.212559332,0.153474819,0.021135461,0.054152636,0.053542254,0,0,4,0,0,0,0,0
13,0.304728165,0,0,5,5.057,0.702,0.765,1.103,0.025,0.288,0.246,2.834,0,2827,0.207683664,0.153474819,0.020650658,0.060945633,0.060258684,0,0,4,0,0,0,0,0
13,0.154221561,0,0,5,5.057,0.312,0.02,1.839,0.056,0.041,0.328,0.041,0,2828,0.215946044,0.091506962,0.021472213,0.030844312,0.03049665,0,0,4,0,0,0,0,0
13,0.060015234,0,0,5,5.057,0.158,0.397,1.2,0.07,0.616,0.041,2.465,0,2829,0.197923264,0.176413882,0.01968015,0.012003047,0.011867754,0,0,4,0,0,0,0,0
13,0.182490418,0,0,5,5.057,0.363,0.698,0.184,0.073,0.329,0.123,1.109,0,2830,0.209237624,0.105690612,0.020805173,0.036498084,0.036086695,0,0,4,0,0,0,0,0
13,0.902310191,0,0,5,5.057,0.489,2.673,0.58,0.095,0.328,0.206,1.314,1,2831,0.299290486,0.099562852,0.02975942,0.180462038,0.178427959,0.916,0.198,4,0,0,0,0,0
13,0.724113218,0,0,5.916,5.255,0.15,0.068,0.707,0.102,0.821,0,0.246,1,2832,0.347779306,0.164934747,0.031132334,0.122399124,0.137795094,0.747,0.356,4,1,0.5,0.333333333,0.25,0.2
13,0.185924077,0,0,5.747,5.413,0.292,2.441,0.707,0.101,0.615,0.247,7.516,0,2833,0.340808913,0.178959177,0.030538433,0.032351501,0.034347696,0.182,0.193,4,1,1,0.666666667,0.5,0.4
13,0.452699999,0,0,5.734,5.448,0.102,0.223,0.861,0.077,0.205,0,2.3,0,2834,0.347928784,0.232358208,0.031115076,0.078950122,0.083094713,0.003,0.078,4,0,0.5,0.666666667,0.5,0.4
13,0.481402073,0,0,5.75,5.491,0.528,0.465,0.881,0.046,0.287,0.041,6.695,0,2835,0.371866812,0.290877722,0.033081293,0.0837221,0.087671111,0.016,0.045,4,0,0,0.333333333,0.5,0.4
13,0.493868921,0,0,5.75,5.493,0.58,0.262,1.055,0.021,0.616,0.205,0.493,0,2836,0.394177386,0.307403376,0.035059805,0.085890247,0.089908779,0.007,0.007,4,0,0,0,0.25,0.4
13,0.35848942,0,0,5.757,5.498,0.15,0.039,1.936,0.003,0.328,0.041,2.176,0,2837,0.399553511,0.307403376,0.03550009,0.062270179,0.065203605,0.085,0.022,4,0,0,0,0,0.2
13,0.124980553,0,0,5.835,5.515,0.209,0.562,0.474,0.003,0.205,0.082,0.246,0,2838,0.39662941,0.307403376,0.034945323,0.021419118,0.022661932,0.191,0.046,4,0,0,0,0,0
13,0.352588679,0,0,5.948,5.544,0.631,2.131,1.316,0.007,0.165,0.287,7.269,0,2839,0.425886755,0.263161982,0.037059411,0.059278527,0.063598247,0.18,0.037,4,0,0,0,0,0
13,0.387267241,0,0,6.015,5.552,0.678,0.61,1.984,0.031,0.04,0.205,1.232,0,2840,0.446364437,0.136688345,0.038589473,0.064383581,0.069752745,0.948,0.544,4,0,0,0,0,0
13,0.117396065,0,0,5,5,0.229,2.17,0.106,0.049,0.082,0.328,3.039,0,2841,0.367873025,0.246636327,0.036787302,0.023479213,0.023479213,1.015,0.552,4,0,0,0,0,0
13,0.147159798,0,0,5,5,0.276,0.407,1.558,0.067,0.123,0.041,2.382,0,2842,0.310177683,0.279490942,0.031017768,0.02943196,0.02943196,0,0,4,0,0,0,0,0
13,0.183292909,0,0,5,5,0.52,1.153,0.61,0.127,0.37,0.288,2.012,0,2843,0.309914566,0.280148734,0.030991457,0.036658582,0.036658582,0,0,4,0,0,0,0,0
13,0.323723762,0,0,5,5,0.556,0.94,1.365,0.154,0.165,0.165,0.411,0,2844,0.297016942,0.22387971,0.029701694,0.064744752,0.064744752,0,0,4,0,0,0,0,0
13,0.318349196,0,0,5,5,0.434,0.416,0.038,0.161,0.041,0.083,4.476,0,2845,0.280711654,0.200821159,0.028071165,0.063669839,0.063669839,0,0,4,0,0,0,0,0
13,0.121179175,0,0,5,5,0.528,1.773,0.116,0.207,0.082,0.124,1.889,0,2846,0.24344268,0.214847086,0.024344268,0.024235835,0.024235835,0,0,4,0,0,0,0,0
13,0.650891387,0,0,5,5,0.319,0.232,0.803,0.221,0.411,0.164,3.039,1,2847,0.272682877,0.214847086,0.027268288,0.130178277,0.130178277,0,0,4,0,0,0,0,0
13,0.633806002,0,0,5,5,0.178,2.286,0.794,0.21,0,0.041,0.329,1,2848,0.323565421,0.222404525,0.032356542,0.1267612,0.1267612,0,0,4,1,0.5,0.333333333,0.25,0.2
13,0.717738917,0,0,5,5,0.686,0.174,0.407,0.179,0.164,0.287,0.698,1,2849,0.360080445,0.415978236,0.036008045,0.143547783,0.143547783,0.072,1.064,4,1,1,0.666666667,0.5,0.4
13,0.412212345,0,0,5.072,3.936,0.327,0.126,0.736,0.148,0.082,0.082,0.615,0,2850,0.362574956,0.422214512,0.040250328,0.08127215,0.104728746,0.072,0.923,4,1,1,1,0.75,0.6
13,0.391374731,0,0,5.072,4.077,0.173,0.368,0.736,0.136,0.123,0.328,2.546,0,2851,0.389972822,0.361350607,0.042624639,0.077163788,0.095995764,0,0.159,4,0,0.5,0.666666667,0.75,0.6
13,0.117660461,0,0,5.072,4.095,0.248,0.6,1.404,0.105,0.124,0.082,1.684,0,2852,0.387022889,0.361350607,0.042219144,0.02319804,0.028732713,0,0.018,4,0,0,0.333333333,0.5,0.6
13,0.350424413,0,0,5.072,4.095,0.666,0.164,0.261,0.081,0.164,0,2.382,0,2853,0.403736039,0.25871475,0.04404233,0.069089987,0.085573727,0,0.006,4,0,0,0,0.25,0.4
14,0.252914909,0,0,5,5,0.587,2.189,0.407,0,0.493,0.042,1.026,0,2854,0.396655154,0.309134107,0.039665515,0.050582982,0.050582982,0,0,4,0,0,0,0,0.2
14,4.513141466,0,0,5,5,2.495,0.358,0.358,0.007,10.965,0.123,1.396,1,2855,0.816134381,0.369327756,0.081613438,0.902628293,0.902628293,1.74,0.183,4,0,0,0,0,0
14,1.286810786,0,0,6.74,5.183,2.077,0.223,0.252,0,22.423,0.082,1.273,0,2856,0.932697542,0.340365042,0.07822675,0.190921482,0.248275282,1.746,0.183,4,1,0.5,0.333333333,0.25,0.2
14,0.287711272,0,0,6.746,5.183,1.793,2.577,0.32,0.003,16.427,2.711,0.082,0,2857,0.89637953,0.393366131,0.07514289,0.042649166,0.055510568,0.073,0,4,0,0.5,0.333333333,0.25,0.2
14,0.354307503,0,0,6.813,5.183,0.559,0.455,0.504,0.017,10.637,0.041,1.397,0,2858,0.86842968,0.337967717,0.072393271,0.052004624,0.068359541,0.127,0,4,0,0,0.333333333,0.25,0.2
14,2.147208455,0,0,6.873,5.183,0.249,3.313,0.088,0.011,24.764,2.012,0.37,0,2859,1.011376634,0.764771619,0.0838899,0.312412113,0.414279077,0.022,0,4,0,0,0,0.25,0.2
14,1.821702492,0,0,6.835,5.183,0.994,2.926,0.097,0.007,30.309,0.534,0.123,0,2860,1.152325649,1.384590008,0.095883312,0.266525602,0.35147646,1.873,0.183,4,0,0,0,0,0.2
14,0.159378314,0,0,5,5,0.95,0.668,0.067,0.01,1.191,0.616,0.164,0,2861,1.129126007,1.426365566,0.112912601,0.031875663,0.031875663,1.835,0.183,4,0,0,0,0,0
14,2.083609181,0,0,5,5,0.812,0.398,0.194,0.018,2.546,0.534,0.247,0,2862,1.325720879,1.714742952,0.132572088,0.416721836,0.416721836,0,0,4,0,0,0,0,0
14,0.175670488,0,0,5,5,0.97,1.153,1.181,0.021,1.109,0.083,0,0,2863,1.308245487,1.756518509,0.130824549,0.035134098,0.035134098,0,0,4,0,0,0,0,0
14,0.501847614,0,0,5,5,1.171,2.382,0.164,0.007,0.452,0.123,0.329,0,2864,1.333138757,1.713772179,0.133313876,0.100369523,0.100369523,0,0,4,0,0,0,0,0
14,0.147060446,0,0,5,5,0.713,0.833,1.355,0.007,0.123,0,0.083,0,2865,0.896530655,1.484298882,0.089653066,0.029412089,0.029412089,0,0,4,0,0,0,0,0
14,0.527610193,0,0,5,5,0.859,0.068,0.174,0.014,4.066,0.247,0.246,0,2866,0.820610596,1.294498733,0.08206106,0.105522039,0.105522039,0,0,4,0,0,0,0,0
14,0.060024692,0,0,5,5,0.299,0.436,2.197,0.011,0.37,0.247,1.273,0,2867,0.797841938,1.33472806,0.079784194,0.012004938,0.012004938,0,0,4,0,0,0,0,0
14,2.108086863,0,0,5,5,2.196,0.097,0.581,0.021,4.189,0.082,0.164,0,2868,0.973219874,1.854681151,0.097321987,0.421617373,0.421617373,0,0,4,0,0,0,0,0
14,0.469855778,0,0,5,5,0.702,0.959,2.429,0.01,0.534,0.123,1.15,0,2869,0.805484606,1.33472806,0.080548461,0.093971156,0.093971156,0,0,4,0,0,0,0,0
14,0.726085448,0,0,5,5,1.27,1.22,0.068,0.01,0.123,0.165,0.37,0,2870,0.695922902,0.513015277,0.06959229,0.14521709,0.14521709,0,0,4,0,0,0,0,0
14,0.445859668,0,0,5,5,1.005,1.443,0.116,0.032,0.041,0.123,0.329,0,2871,0.724571037,0.433248851,0.072457104,0.089171934,0.089171934,0,0,4,0,0,0,0,0
14,0.221693369,0,0,5,5,0.859,0.261,0.116,0.021,0.123,0.082,0.041,0,2872,0.538379456,0.33399334,0.053837946,0.044338674,0.044338674,0,0,4,0,0,0,0,0
14,0.286565099,0,0,5,5,1.033,2.15,0.358,0.004,0.123,0.082,2.3,0,2873,0.549468917,0.283258247,0.054946892,0.05731302,0.05731302,0,0,4,0,0,0,0,0
14,0.270628909,0,0,5,5,0.355,1.114,0.446,0.011,0.082,0.616,0.37,0,2874,0.526347047,0.279244335,0.052634705,0.054125782,0.054125782,0.083,0.864,4,0,0,0,0,0
14,0.257879606,0,0,5.083,4.136,0.249,0.407,0.049,0.025,0.247,0.534,2.054,0,2875,0.537428963,0.252104658,0.058295798,0.050733741,0.062350001,0.067,0.872,4,0,0,0,0,0
14,0.270485445,0,0,5.067,4.128,0.185,0.3,0.542,0.007,0.288,0.287,0.205,0,2876,0.511716488,0.202825685,0.055651603,0.053381773,0.065524575,0.017,0.008,4,0,0,0,0,0
14,0.995234248,0,0,5.066,4.128,0.552,0.31,0.397,0.01,0.287,0.329,0.164,0,2877,0.605237443,0.39150672,0.065829611,0.196453661,0.241093568,0.006,0,4,0,0,0,0,0
14,0.31632897,0,0,5.061,4.128,1.25,0.242,0.601,0.024,0.288,0.082,2.916,0,2878,0.426061654,0.19333544,0.046366488,0.062503254,0.07663008,0.005,0,4,0,0,0,0,0
14,1.667468663,0,0,5.061,4.128,1.506,0.019,0.484,0.025,0.534,0.288,0.329,0,2879,0.545822943,0.385507692,0.059399602,0.329474148,0.403941052,0.003,0,4,0,0,0,0,0
14,0.200530784,0,0,5.058,4.128,0.253,0.145,0.194,0.007,0.124,0.083,3.491,0,2880,0.493267476,0.152445928,0.053697744,0.03964626,0.048578194,0.003,0,4,0,0,0,0,0
14,2.434075431,0,0,5.058,4.128,1.029,0.301,0.358,0.007,0.37,0.042,5.462,0,2881,0.692089052,0.564476863,0.075341721,0.481232786,0.589650056,0,0,4,0,0,0,0,0
14,3.484138385,0,0,5.058,4.128,0.76,0.029,0.339,0.014,0.042,0.123,0.78,1,2882,1.018333554,1.228888748,0.110857125,0.688837166,0.844025772,0,0,4,0,0,0,0,0
14,1.007091235,0,0,5.058,4.128,1.845,1.114,0.872,0.017,23.203,0.247,5.421,0,2883,1.090386168,1.231852995,0.118700867,0.199108587,0.2439659,1.44,0.038,4,1,0.5,0.333333333,0.25,0.2
14,4.861202003,0,0,6.498,4.166,7.356,1.113,0.087,0.014,25.421,0.288,2.095,1,2884,1.549443477,1.960477413,0.14529665,0.748107418,1.166875181,1.396,0.031,4,0,0.5,0.333333333,0.25,0.2
15,0.273941966,0,0,5,5,0.871,2.596,0.058,0.025,0.205,0.082,5.914,0,2885,1.551049713,1.957885022,0.155104971,0.054788393,0.054788393,0.384,0.458,4,1,0.5,0.666666667,0.5,0.4
15,0.209320798,0,0,5.384,4.542,0.812,1.201,0.155,0.018,0.041,0.328,0.493,0,2886,1.544933248,1.957885022,0.155645099,0.038878306,0.046085601,0.593,0.533,4,0,0.5,0.333333333,0.5,0.4
15,0.442399675,0,0,5.593,4.467,0.793,1.511,0.184,0.003,0.205,0.78,0.123,1,2887,1.489649791,1.957885022,0.14807652,0.079098815,0.099037313,0.698,0.078,4,0,0,0.333333333,0.25,0.4
15,0.146804474,0,0,4.686,4.62,0.718,0.659,1.714,0,0.329,0.246,0.329,0,2888,1.472697341,2.016947649,0.158252454,0.031328313,0.03177586,1.525,0.033,4,1,0.5,0.333333333,0.5,0.4
15,0.359636245,0,0,4.068,4.434,0.682,0.804,1.268,0.014,0,0.164,4.312,0,2889,1.3419141,1.851853292,0.157835109,0.088406157,0.081108761,0.671,0.394,4,0,0.5,0.333333333,0.25,0.4
15,0.228111835,0,0,4.015,4.226,0.706,0.533,0.32,0.007,0.165,0.492,0.288,0,2890,1.344672205,1.837760014,0.163168572,0.056814903,0.053978191,0.045,0.006,4,0,0,0.333333333,0.25,0.2
15,0.083326142,0,0,4.113,4.44,0.422,1.898,1.558,0.011,0.205,0.206,4.476,0,2891,1.109597276,0.651899788,0.129731939,0.020259213,0.018767149,0.104,0.222,4,0,0,0,0.25,0.2
